7168	1	15298
7522	1	15299
12866	1	15300
3911	0	15301
4884	0	15302
9445	1	15303
10883	1	15304
9282	1	15305
8829	1	15306
5481	0	15307
3428	0	15040
10773	1	15308
9073	1	15309
6759	1	15310
7469	1	15094
7601	1	15311
15203	3	15312
9643	1	15313
11882	1	15283
8315	1	15314
4352	1	15315
4937	0	15316
611	0	15317
4534	1	15318
3322	0	15319
15037	3	15320
15299	3	15321
15117	3	666
1177	1	15322
4411	0	15323
15140	3	15324
4538	0	15325
14805	1	15326
10356	1	15327
11862	1	15328
8627	1	15329
13304	4	15148
1125	1	15330
7184	1	15331
535	4	15224
10445	1	15332
431	0	15325
4134	1	15333
13291	1	15334
12798	1	15335
10088	4	15166
5747	0	15336
4879	1	15337
9314	1	14983
14445	0	15338
15032	3	15339
7657	1	15340
9605	1	15341
1379	1	15191
11297	1	15342
4835	1	15283
13652	1	15343
2899	1	15075
4847	1	15344
13498	0	15121
6757	1	15232
14986	3	15345
15267	3	4086
4313	1	15346
15265	3	15347
15231	3	15348
15075	3	15349
10880	1	15350
6907	1	15351
15277	3	15352
7027	1	15353
6614	1	15305
13984	1	15354
14221	1	15355
7065	0	15356
8887	1	15357
12547	0	15358
4071	1	15068
4304	1	15359
681	0	15360
14073	0	15067
7822	1	15361
6532	1	15362
15329	3	4886
1978	1	15363
9501	4	15364
9475	1	15365
1868	1	15366
1601	1	15367
5708	1	15368
6371	1	15369
13253	0	15370
9541	1	15371
636	0	15372
5446	1	14983
15318	3	15373
8641	1	15374
5161	1	15375
14614	1	15376
6569	1	15377
13055	1	15378
2132	1	15379
3345	1	15380
15197	3	15381
9043	1	15382
15231	3	15383
12897	1	15170
765	0	15384
6887	1	15213
4997	1	15385
15170	3	15386
15057	3	3817
6281	1	15387
3138	0	15388
268	1	15389
13598	1	15390
9054	1	15391
15283	3	15392
3536	1	15393
10951	1	15394
10079	1	15395
13999	0	15396
2449	1	15397
15110	3	15398
2653	1	15362
11239	1	15399
707	1	15400
1164	1	15401
15131	3	1025
9852	0	15010
6140	1	15402
8664	1	15403
14983	3	4150
7662	1	15404
477	1	15405
6388	0	15406
8905	1	15407
11778	1	15408
15194	3	5512
912	1	15409
5764	1	15410
10124	1	15411
4401	1	15412
15127	3	15413
15282	3	15414
10280	1	15068
12502	1	15415
1533	1	15416
9752	1	15417
1819	1	15418
15158	3	15419
15141	5	15420
14700	1	15421
547	1	15422
10549	1	15423
15159	3	15424
6810	1	15425
14983	3	10796
12998	4	15294
4011	1	15426
5574	0	15250
7983	0	15427
15139	3	13836
8746	0	15428
7796	1	15429
681	1	15430
10480	0	15431
2728	1	15129
10810	1	15432
2007	0	15015
5615	0	15360
1209	0	15433
2293	1	15434
14181	1	15435
11412	1	15409
9757	1	15436
2786	0	15136
7701	0	15437
100	1	15438
6648	1	15439
6029	1	15440
11268	0	15441
3414	1	15442
15303	3	9445
15405	3	15443
13718	0	15018
14677	1	15444
11224	1	15117
15187	3	15445
4481	1	15446
5876	1	15447
6775	0	15132
3773	1	15448
11476	0	15356
6008	1	15170
11636	1	15449
8040	1	15450
15267	3	15451
2083	1	15452
700	1	15453
15242	3	15454
6072	1	15455
3646	1	15456
13795	1	15457
15385	3	15458
503	1	15459
11447	1	15032
15116	3	15460
15117	3	15461
9101	0	15136
5885	0	15431
3660	1	15462
487	1	15463
4770	1	15464
7038	0	15301
12872	1	15465
5301	1	15466
14084	1	15467
641	1	15468
11972	1	15469
15429	3	15470
15120	3	15471
12231	0	15472
15187	3	15473
621	1	15474
3626	1	15475
2726	0	15476
14983	3	10941
5434	0	15082
15022	3	8754
15297	3	15477
15108	3	15478
5424	1	15479
15124	3	15480
7286	1	15075
650	1	15481
15425	3	15482
9016	4	15294
4442	0	15302
15416	3	15483
11824	1	15484
15270	3	15485
15283	3	15486
9001	0	15487
3566	1	15488
4496	1	15489
1079	0	15066
12372	1	15490
8785	1	15354
14989	3	15491
13994	1	15492
4501	1	15493
9390	1	15494
15118	3	15495
5438	1	15496
3009	0	15497
13416	1	15498
15116	3	15499
2810	1	15500
7307	1	15501
13792	1	15502
15008	3	15503
13734	0	15088
14983	3	2772
9443	0	15504
12060	1	15505
14341	1	15506
2845	1	15507
7853	1	15508
15243	3	3156
5570	4	15294
12608	1	15509
6	1	15510
7591	1	15511
1907	1	15512
15190	3	15513
14983	3	11602
15362	3	2653
10392	1	15514
6929	1	15515
9426	1	15516
15438	3	5558
8545	1	15517
5741	4	15518
15380	3	15519
2268	1	15520
8420	0	15521
12605	1	15522
8293	1	14983
2622	1	15523
15230	3	15524
10711	0	15173
10194	1	15525
15252	3	15526
4018	1	15527
15289	3	15528
8018	0	15529
11708	1	15530
15201	3	15531
15063	3	5356
10050	1	15190
15506	3	15532
2319	1	15533
839	1	15534
6308	1	15535
15510	3	1646
11920	1	15536
15416	3	15537
8241	1	15538
1031	0	15325
14375	1	15539
1987	1	15540
2377	0	15541
1210	4	15294
9235	1	15542
4813	1	15543
4447	1	15544
4745	1	15545
12640	1	15546
4739	1	15547
5168	1	14989
2371	0	15548
14037	1	15549
13308	1	15550
5336	1	15551
10797	1	15552
4589	1	15553
3220	1	15554
4300	1	15555
15090	3	15556
1715	1	15557
15543	3	15558
7631	1	15559
7771	1	15560
11397	0	15066
15403	3	15561
2896	1	15562
6751	1	15563
12947	1	15075
9475	1	15564
15305	3	15565
2923	0	15132
4325	1	15566
14080	4	15166
585	1	15567
3558	1	15568
6842	0	15015
14304	1	15569
15090	3	986
14858	1	15570
13450	1	15571
3865	0	15396
5212	1	15572
11643	1	15573
9544	0	15080
9023	1	15574
15327	3	12052
15569	3	15575
6707	4	15576
10613	1	15577
12456	1	15578
15190	3	13112
7411	1	15579
7380	4	15166
12443	2	15580
14435	4	15581
15120	3	15582
1273	1	15583
10925	1	15584
11852	0	14976
15263	3	11711
8963	1	15585
3310	1	15586
1137	0	15587
3588	1	15588
4662	1	15589
10486	1	15590
15530	3	15591
10736	1	15592
15297	3	1187
1847	1	15593
15353	3	15594
6045	1	15595
3191	4	15160
15170	3	15596
10769	1	15597
9717	0	15598
2576	0	15325
10991	1	15599
2815	1	15600
9080	1	15601
15063	3	15602
2432	4	15224
3121	1	15603
15353	3	15604
9478	1	15605
15543	3	9087
6311	0	15606
13873	1	15607
4404	0	15608
13452	1	15242
6314	0	15609
15569	3	15610
8610	1	15611
15075	3	2159
383	0	15521
9518	1	15365
11440	0	15612
9058	1	15613
5743	1	15221
983	0	15614
7036	1	15615
9327	1	15616
15300	3	15617
15008	3	15618
8031	1	15619
11686	0	15301
12239	1	15620
15075	3	14349
12673	1	15621
10626	1	15622
15288	3	15623
14979	3	15624
14669	1	15625
21	1	15626
884	1	15627
2941	0	15628
12427	1	15629
6385	0	15630
15176	3	15631
9736	1	15632
9107	1	15633
10737	0	15173
15075	3	15634
10941	1	14983
14983	3	9136
10419	1	15402
15267	3	15635
2493	1	15636
4758	0	15637
2566	1	15638
12913	1	15639
13631	1	15640
15100	3	15641
14702	0	15088
10102	1	15642
15353	3	15643
10268	1	15644
15303	3	15645
14058	0	15646
575	2	15580
13001	1	15647
7344	1	15648
3368	1	15649
5745	1	15650
15092	3	15651
5276	1	15652
5542	1	15653
15510	3	15654
854	0	15301
15288	3	15655
6777	1	15656
15488	3	1028
4848	1	15657
1646	1	15510
9269	0	15658
10615	1	15659
1071	1	15660
14983	3	15661
15552	3	12749
6899	4	15224
5839	1	15662
10722	4	15017
15527	3	15663
14983	3	15664
15613	3	15665
1649	1	15666
13164	1	15667
2776	1	15668
1942	0	15609
6404	1	15669
15117	3	15670
2463	1	15510
12466	1	15671
11724	1	15672
12566	5	15673
4754	1	15674
15534	3	15675
1419	1	15676
14966	1	15677
1798	1	15678
12769	1	15679
2264	1	15680
14595	1	15681
10670	1	15682
4	1	15683
409	1	15684
15676	3	223
3320	1	15685
15283	3	872
7212	1	15686
15403	3	15687
6361	0	15688
2894	0	15487
15100	3	3397
11375	1	15342
1220	1	15689
12717	1	15690
15037	3	15691
7678	0	14972
11388	1	15543
1492	1	15692
15273	3	15693
13744	1	15694
14659	1	15695
15436	3	15696
15195	3	11922
13211	1	15697
3343	1	15698
15552	3	4419
15139	3	15699
15468	3	15700
15131	3	15701
15385	3	15702
1651	0	15038
15248	3	15703
15146	3	15704
12157	1	15705
10866	1	15452
14336	1	15706
13831	1	15707
2396	1	15708
7450	1	15709
15452	3	1475
991	0	15015
13574	1	15710
3523	1	15711
4815	1	15712
9088	0	15067
10267	1	15713
7926	1	15714
1353	1	15715
7002	1	15170
13336	1	15716
7468	1	15717
13751	1	15718
4637	1	15719
15583	3	15720
478	1	15721
217	4	15518
2650	1	15722
3445	1	15723
108	1	15724
5231	1	15725
5709	1	15726
3141	0	15727
6653	1	15728
10595	0	15066
15578	3	15729
9016	0	15730
15246	3	15731
15625	3	15732
13729	0	15431
13924	1	15733
11444	1	15734
15434	3	15735
14106	0	14999
14220	4	15224
15117	3	15736
15691	1	15037
14043	1	15737
15138	3	15738
9115	1	15573
10138	1	15739
15488	3	3793
4043	2	15740
6709	4	15294
6497	0	15487
15098	3	15741
2909	1	15075
6133	6	15742
15329	3	15743
13730	1	15744
15671	3	12466
13949	1	15246
14140	1	15745
15416	3	15746
13977	1	15747
15534	3	15748
8807	1	15749
12703	1	15750
15690	3	15751
3914	0	15302
15100	3	15752
15590	3	15753
15662	7	15754
9674	0	15755
1145	1	15756
2717	1	15757
15333	3	15758
15075	3	2902
3231	1	15759
884	0	15472
14260	0	15317
15253	3	15760
11662	1	15313
15182	3	5790
11208	1	15761
13775	1	15762
1193	1	15763
14800	1	15333
15057	3	15764
15510	3	15765
9194	1	15766
9707	0	15767
15605	3	15768
13809	0	14999
11567	1	15769
10643	1	15770
15267	3	15771
6126	1	15772
9953	0	15773
4881	1	15774
3912	1	15775
8609	1	15776
15380	3	6065
15647	3	13012
13274	4	15115
2479	1	15131
3917	1	15777
15450	3	15778
12233	0	15173
12121	1	15779
14497	1	15780
15484	3	13972
10010	1	15781
10747	1	15782
15333	3	4143
3497	1	15783
4677	0	15121
5884	1	15784
15377	3	15785
7289	0	15302
2308	1	15786
6255	1	15787
1106	1	15788
15075	3	15789
7156	0	15370
11168	1	15790
15662	3	8646
6947	1	15791
11233	1	15792
15090	3	15793
13072	1	15246
15123	3	15794
8908	0	15795
7243	4	15166
15130	3	7103
15429	3	15796
15118	3	15797
5981	1	15075
4362	1	15798
15717	3	15799
3611	1	15800
3704	1	15801
15362	3	10766
3459	1	15802
14971	3	15803
15273	3	15804
1052	1	15050
14068	1	15805
9831	1	15806
12982	1	15807
15416	3	15808
15044	3	15809
6992	1	15810
4100	1	15811
15662	3	9565
14072	1	15812
15008	3	15813
14138	1	15814
3836	1	15815
6765	1	15816
15170	3	4485
7109	1	15676
15638	3	15817
15050	3	15818
5683	1	15819
15117	3	15820
8611	1	15821
15298	3	7168
663	1	15822
15550	3	15823
15270	3	15824
15676	3	15825
14085	1	15826
1156	0	15827
15146	3	15828
5899	0	15041
4111	4	15294
2349	4	15014
15170	3	15829
15662	3	15830
13060	1	15831
15170	3	15832
14979	3	377
1499	0	15833
15552	3	15834
9499	1	15835
15275	3	15836
15676	3	15837
2981	1	15838
3070	2	15839
15770	3	10643
195	0	15840
15593	3	15841
1566	0	15842
10581	1	15843
3050	1	15676
15092	3	4219
3311	1	15572
2769	1	15844
7019	1	15845
7511	1	15846
15846	3	15847
4124	1	15848
9150	1	15849
15783	3	15850
15502	3	13792
13589	1	15851
7819	1	15852
5173	1	15853
1272	1	15619
1796	1	15854
15408	3	15855
15676	3	3487
2761	1	15856
11014	1	15857
10789	0	15858
12298	1	15859
4167	1	14983
15429	3	15860
15717	3	15861
5950	1	15862
15620	3	11362
9715	1	15863
14987	3	3580
1132	1	15864
15508	3	15865
14958	1	15866
15792	3	15867
7475	1	15868
10065	1	15869
4482	0	15870
15092	3	15871
15292	3	15872
1734	1	14984
15416	3	15873
2241	1	15874
15772	3	15875
11068	1	15876
5512	1	15194
12560	1	15877
322	1	15878
15011	3	15879
12007	0	15015
15068	3	8637
5233	1	15880
7745	1	15881
7938	1	15882
15442	3	13681
6214	1	15883
9031	1	15884
15327	3	15885
2325	0	15886
15117	3	15887
15510	3	15888
2069	0	15889
15717	3	15890
14482	1	15891
10749	1	15892
14133	1	15893
5199	1	15179
9262	1	15894
15425	3	15895
9949	1	15896
12677	1	15897
11366	1	15898
15313	3	15899
14187	1	15900
15075	3	5981
12804	1	15901
11438	1	15902
15721	3	15903
6208	1	15904
15022	3	1830
15328	3	15905
15400	3	15906
5726	1	15907
11225	1	15908
15782	3	10747
8867	1	14983
1366	1	15909
9520	0	15910
15527	3	15911
7219	1	15912
15405	3	9685
1649	0	15913
3213	1	15914
15721	3	15915
7513	1	15916
15131	3	15917
15327	3	10265
13186	1	15918
4998	1	15919
12888	1	15920
14968	3	15921
15131	3	15922
15326	3	14805
15882	3	390
15453	3	1943
15689	3	15923
12482	1	15924
13500	1	15925
3055	1	14983
13643	1	15926
10813	1	15927
1282	0	15067
15230	3	15928
5404	1	15904
15327	3	15929
13344	0	15225
15170	3	11604
7967	0	15930
11467	1	15931
11554	1	15932
924	1	15933
15416	3	15934
15877	3	3377
1866	0	15935
5116	1	15936
4168	1	14983
15400	3	15937
1977	1	15790
1269	1	15938
14252	1	15939
5559	1	15940
767	1	15941
11364	1	15942
3253	1	15327
15585	3	8179
15050	3	15943
15561	0	15944
10043	1	15945
12559	1	15946
15355	3	4486
8677	0	15947
7827	1	15948
7486	0	15040
665	0	15041
15332	3	470
14448	1	15201
5348	2	12566
15059	5	1943
13378	1	15949
1833	1	15950
7593	1	15951
1087	0	15637
7298	1	15952
14289	1	15953
15288	3	15954
8179	1	15585
15515	3	6929
64	1	15216
7920	1	15955
853	1	15956
6229	1	15660
11429	0	15755
14811	1	15957
5691	0	15958
6078	2	15959
12510	1	15246
15415	3	15960
9460	1	15961
15131	3	15962
5926	0	15963
11017	1	15964
3487	0	15356
15416	3	15965
2453	8	15966
15927	3	15967
4263	1	15968
8884	1	15969
10159	1	15970
3420	0	15971
11037	0	15972
10137	2	15973
5105	1	15974
15652	3	15975
15820	0	15250
15246	3	15976
15660	3	5953
9405	1	15977
15020	3	15978
15377	3	15979
15023	3	15980
7457	0	15319
9818	1	15981
15882	3	15982
14970	3	15983
15843	3	15984
15283	3	15985
14885	1	15986
15590	3	15987
13219	1	15988
2249	0	15200
15760	1	15253
4165	1	15340
10580	1	15989
377	1	14979
4987	1	15990
3249	1	15429
14003	1	15991
851	0	15360
7111	0	14994
12994	1	15992
15075	3	15993
3938	1	15994
5195	1	15995
5285	1	15996
5799	0	15997
13918	1	15721
6522	1	15998
15580	9	15999
338	1	16000
14177	0	16001
3600	0	15015
6317	1	16002
15517	3	16003
4831	1	15933
15422	3	16004
11198	1	16005
3572	1	15501
11335	1	16006
15131	3	4293
13836	0	15001
14817	1	16007
15955	3	16008
4208	1	14984
15405	3	12836
10414	1	15605
15127	3	16009
15745	3	16010
10025	1	16011
2112	1	16012
15853	3	16013
860	1	15327
8492	1	16014
15230	3	16015
183	1	16016
8486	1	16017
15442	3	16018
727	1	16019
138	1	16020
15841	1	15593
7680	1	16021
15100	3	16022
6022	1	16023
15134	3	16024
15258	3	7041
15208	3	761
1000	1	16025
4829	1	16026
12131	1	16027
8337	1	16028
8268	1	16029
15127	3	16030
1605	1	16031
15230	3	16032
15434	3	16033
13066	1	16034
15586	3	16035
4590	1	16036
7353	1	16037
2891	4	15294
14310	1	16038
15574	3	9023
3110	1	16039
15434	3	16040
15181	1	15170
2832	1	16041
10776	0	15082
15662	3	1672
8638	1	16042
3873	0	16043
13097	1	16044
3737	1	16045
3565	1	16046
13490	1	15739
13893	1	16047
4599	1	16048
3996	0	15958
12797	0	15040
16005	3	16049
2636	1	16050
8457	1	16051
15647	3	13001
593	0	16052
15403	3	16053
14143	1	16054
15021	3	5071
10410	1	16055
15359	3	14721
13540	1	16056
12945	1	16057
15075	3	16058
15075	3	5132
7212	0	14994
15230	3	16059
15011	3	16060
9940	1	16061
10415	1	16062
15689	3	16063
9258	1	16064
15157	3	16065
5440	4	15166
19	1	16066
5520	1	16067
6419	1	16068
1710	1	16069
13740	1	16070
4934	1	16071
15969	3	16072
3114	1	16073
15866	3	16074
15222	3	16075
4375	1	16076
2641	1	16077
15377	3	16078
12806	1	16079
6515	1	16080
1693	1	16081
11503	1	16082
15258	3	16083
9110	0	16084
9025	1	16085
2807	1	16086
6761	1	16087
1850	1	16088
2403	1	16089
2591	1	16090
7345	0	16091
6954	4	15166
6024	1	16092
10498	1	15272
7746	1	16093
8001	1	16094
3340	1	16095
11465	1	16096
2935	0	15038
14983	3	16097
15866	3	326
12707	1	16098
10272	0	15360
6383	1	16099
15717	3	16100
1004	1	16101
9862	1	16102
1997	1	16103
15146	3	16104
10875	1	15377
15589	3	16105
6953	0	15088
15896	3	16106
15981	3	8432
1771	0	15521
987	1	16107
15657	3	4848
15416	3	16108
15585	3	16109
13173	1	16110
15299	3	7522
15263	3	16111
4096	1	16112
14132	4	16113
15194	3	6082
10471	1	16114
15430	3	16115
969	1	15075
8931	1	16116
15064	3	1667
15283	3	16117
4294	1	15108
15992	3	16118
9470	1	16119
15999	3	16120
2020	4	15166
1105	1	16121
14629	1	16122
15203	3	16123
1297	0	15038
370	1	16124
14064	1	16125
2213	1	16126
8779	1	16127
6456	4	15224
15635	0	16128
15092	3	16129
15110	3	14122
12630	0	16130
9917	1	16131
1551	0	16132
10712	1	16133
10165	1	16134
16098	3	16135
4454	0	15072
15416	3	1537
6533	1	16136
2707	4	15014
4321	0	15082
15357	3	16137
15194	3	16138
7252	2	15580
15802	3	16139
15152	3	16140
15981	3	5897
15660	3	16141
8983	1	16142
9918	0	16143
9746	1	16144
10826	1	16145
15442	3	16146
15626	3	16147
15906	1	15400
15305	3	16148
15078	3	13077
15230	3	16149
15131	3	1711
15075	3	14657
312	0	16150
15083	3	16151
8074	4	15224
7389	0	15325
6580	0	15010
7176	4	15162
917	0	15637
6499	1	16152
15361	3	16153
15806	3	16154
15527	3	16155
15706	3	16156
217	1	16157
15527	3	16158
15416	3	8608
4991	4	16159
15230	3	16160
3654	1	16161
10814	1	16162
15777	3	8859
15253	3	4362
3617	0	15323
7368	0	15360
3411	1	16163
16051	3	16164
6218	1	16165
1223	0	16166
6607	1	16167
15506	3	16168
993	1	16169
15333	3	4134
222	1	16170
3186	0	15010
5368	1	16171
14385	1	16172
10151	1	16173
51	1	16174
15981	3	16175
16160	1	15230
8760	1	14974
12785	1	16176
5208	0	15136
15502	3	16177
15527	3	16178
15146	3	16179
15843	3	16180
10745	1	16181
5388	1	16182
16074	0	16183
10098	1	16184
14214	0	16185
9181	1	16186
10215	1	16187
15183	3	16188
1328	1	16189
12467	0	16190
15481	3	16191
2865	1	16192
5886	1	16193
8578	1	16194
3333	1	16195
13826	1	16196
3709	0	15323
2063	1	16197
3632	1	16198
8151	1	16199
15676	3	16200
14229	1	16201
13573	0	16202
15075	3	16203
7099	1	16204
13837	0	16205
7087	1	16206
6484	1	15246
6717	0	16207
15710	3	16208
13746	1	16209
15190	3	11698
15650	3	16210
12144	4	15014
15327	3	4721
10006	1	16211
15097	1	16212
15116	3	16213
13929	1	16214
5219	1	16215
15131	3	16216
8186	1	16217
14983	3	11271
14855	4	15160
2753	1	16218
2657	1	14978
15813	1	15008
2723	1	16219
4306	1	15183
15216	3	16220
6068	1	16221
15846	3	16222
8221	1	16223
12356	1	16224
14979	3	16225
9236	1	16226
15128	3	3716
11185	1	16227
9570	1	16228
15267	3	16229
15657	3	12066
6190	1	16230
15689	3	16231
4612	0	15018
10825	1	15723
3544	1	16232
15916	3	16233
8240	1	16234
6396	1	16235
13560	1	16236
15298	3	7913
7471	1	16237
15583	3	16238
3675	1	16239
15283	3	6601
2859	0	15136
2450	1	14987
7054	0	16240
14922	1	16241
6771	1	16242
15389	3	16243
4529	1	16244
10198	1	16245
8832	1	16246
2441	0	15018
3647	0	15088
9380	4	15017
15846	3	16247
13232	1	16248
3754	1	16249
8343	1	16250
13626	1	16251
6787	1	16252
13591	0	15004
15436	3	16253
3267	0	16254
7513	0	15001
15253	3	16255
12906	1	16256
10506	1	16257
431	1	16069
15032	3	11458
11931	1	16258
8372	1	16259
11158	1	16260
13050	1	15374
12812	1	16261
13506	1	16262
1877	0	16263
16194	3	16264
16044	3	16265
14688	1	16266
15584	3	12743
16095	3	16267
4436	1	16268
13042	1	16269
1	1	16270
15131	3	4147
4622	1	16271
16167	3	16272
15084	3	16273
3279	1	16274
14279	0	15173
7533	1	16275
15579	3	11717
15534	3	6089
12615	1	16276
15474	3	16277
1752	1	16278
15092	3	16279
15308	3	9929
7939	1	16280
15418	3	11715
15527	3	6388
15182	3	16281
6776	1	16282
7908	1	16283
6430	1	16284
9021	4	16159
2633	0	15302
11941	1	16285
15327	3	16286
16119	3	16287
9308	1	16288
14171	1	15595
8613	1	15986
4316	1	16289
13701	0	16290
7975	0	16291
15075	3	968
13226	1	16292
15246	3	9176
1745	1	16293
15676	3	16294
4201	0	15487
15022	3	16295
16252	3	16296
14210	0	15612
10662	1	16297
12016	1	16298
16223	3	16299
2798	1	16300
8277	1	16301
4376	1	16302
9890	1	15075
14527	1	15288
10288	1	16303
14983	3	10820
15896	3	16304
15170	3	16305
15595	3	16306
3694	1	16307
9019	1	16308
12845	1	16309
1724	1	16310
7573	0	16311
14549	1	16312
5150	1	16313
7963	1	16314
15700	1	15468
9293	1	15158
15820	1	15117
15075	3	16315
15979	1	15377
1854	1	16316
3500	1	16317
12134	0	15010
14095	1	16318
16313	3	112
14382	1	15068
15045	3	16319
15005	3	12558
4949	1	16320
15409	3	16321
9252	1	16322
15907	3	12307
15999	3	8650
15845	3	16323
8388	0	14999
592	0	15018
15095	3	16324
8030	1	16325
11149	0	15388
15170	3	16326
1701	1	16327
15037	3	16328
15460	1	15116
15876	3	16329
5164	1	16330
15991	3	16331
